8/18/2015,0:22:34,8/18/2015 0:22:34,37.323,-97.484,3.5,km,1,
8/18/2015,0:22:40,8/18/2015 0:22:40,37.321,-97.48,4.1,km,1.1,
8/18/2015,0:37:01,8/18/2015 0:37:01,37.321,-97.483,4,km,1.5,
8/18/2015,0:39:22,8/18/2015 0:39:22,37.329,-97.496,0.1,km,1,
8/18/2015,5:06:43,8/18/2015 5:06:43,37.324,-97.484,3.6,km,1.6,
8/18/2015,6:22:31,8/18/2015 6:22:31,37.327,-97.489,3.1,km,0.9,
8/20/2015,9:28:54,8/20/2015 9:28:54,37.343,-97.418,10.5,km,1.6,
8/20/2015,13:34:30,8/20/2015 13:34:30,37.327,-97.486,3.3,km,1.6,
8/20/2015,13:44:57,8/20/2015 13:44:57,37.314,-97.467,4.3,km,1,
8/20/2015,13:54:52,8/20/2015 13:54:52,37.322,-97.476,4.1,km,1.3,
8/20/2015,14:28:37,8/20/2015 14:28:37,37.323,-97.479,3.8,km,1.2,
8/14/2015,12:10:55,8/14/2015 12:10:55,37.319,-97.475,4.6,km,1,
8/14/2015,12:12:36,8/14/2015 12:12:36,37.324,-97.48,3.7,km,1.7,
8/14/2015,13:19:17,8/14/2015 13:19:17,37.293,-97.442,4.9,km,0.9,
8/14/2015,13:20:52,8/14/2015 13:20:52,37.327,-97.488,2.6,km,1.2,
8/14/2015,14:01:25,8/14/2015 14:01:25,37.3,-97.446,4.7,km,0.9,
8/14/2015,14:29:21,8/14/2015 14:29:21,37.329,-97.487,2,km,1.2,
8/14/2015,16:49:57,8/14/2015 16:49:57,37.31,-97.465,4.8,km,1.1,
8/14/2015,17:01:26,8/14/2015 17:01:26,37.327,-97.488,2.1,km,1.1,
8/14/2015,17:10:32,8/14/2015 17:10:32,37.328,-97.492,2.1,km,1,
8/14/2015,17:12:45,8/14/2015 17:12:45,37.322,-97.48,4.2,km,1,
8/14/2015,20:48:27,8/14/2015 20:48:27,37.331,-97.489,1.9,km,1,
8/14/2015,21:10:17,8/14/2015 21:10:17,37.325,-97.48,4,km,1.2,
8/14/2015,21:24:35,8/14/2015 21:24:35,37.33,-97.491,0.2,km,0.9,
8/14/2015,21:52:22,8/14/2015 21:52:22,37.335,-97.5,0,km,0.9,
8/14/2015,22:34:39,8/14/2015 22:34:39,37.324,-97.481,3.9,km,1.1,
8/14/2015,23:01:50,8/14/2015 23:01:50,37.319,-97.473,4.2,km,1,
8/15/2015,2:36:39,8/15/2015 2:36:39,37.322,-97.481,4.1,km,1.6,
8/15/2015,3:10:56,8/15/2015 3:10:56,37.321,-97.478,4.1,km,1,
8/15/2015,4:54:51,8/15/2015 4:54:51,37.323,-97.481,3.7,km,1.7,
8/15/2015,6:22:35,8/15/2015 6:22:35,37.319,-97.477,4.1,km,1.1,
8/15/2015,7:28:53,8/15/2015 7:28:53,37.322,-97.482,4,km,2.1,
8/15/2015,7:30:42,8/15/2015 7:30:42,37.317,-97.477,4.5,km,1.2,
8/15/2015,7:31:19,8/15/2015 7:31:19,37.318,-97.478,4.7,km,1.3,
8/15/2015,7:34:42,8/15/2015 7:34:42,37.318,-97.476,4.8,km,1.1,
8/15/2015,7:39:57,8/15/2015 7:39:57,37.319,-97.492,2.9,km,1.3,
8/15/2015,7:47:13,8/15/2015 7:47:13,37.332,-97.495,1.5,km,0.9,
